,movie_id,title,genre,country,director,avg_rating,actor,year,user_id,rating
200,347,숏버스 기묘행,"미스터리,드라마",한국,"현명우,유정수,김지산,이용섭,전윤수,오현도",9.14,"이정현,안태주,주인영,김종윤,이형석,이예정,김송일,김인수",2021,242,3
201,348,숏버스 감성행,멜로/로맨스,한국,"강인석,안다훈,박경진",8.3,"이문규,정유민,박영빈,한서연,김진태",2021,341,3
202,349,숏버스 이별행,"코미디,멜로/로맨스",한국,"유현,김세희,김홍기,원은선",8.11,"공유림,윤현경,김재화,조민재,김혜화,황미영,유민석,이솔잎,박상준",2021,14,1
203,350,색다른 그녀,"멜로/로맨스,코미디",한국,김진영,5.24,"혁,장성윤",2021,199,2
204,351,보는 것을 사랑한다,다큐멘터리,한국,윤기형,9.0,"봉준호,최불암,박정자,전무송,한명숙,임순례,전노민,지상렬",2021,196,1
205,352,사다코,"공포(호러),스릴러",일본,나카타 히데오,5.0,"이케다 에라이자,츠카모토 타카시,시미즈 히로야,히메지마 히노카",2019,367,1
206,357,뉴 오더,스릴러,기타,미셸 프랑코,7.7,"디에고 보네타,다리오 야즈벡 베르날,나이안 곤살레스 노르빈드",2020,160,4
207,358,"틱, 틱... 붐!","드라마,뮤지컬",미국,린-마누엘 미란다,8.82,"앤드류 가필드,알렉산드라 쉽,로빈 드 지저스,바네사 허진스,브래드리 휘트포드,주디스 라이트",2021,125,4
208,359,검은비: 악의연대기,액션,한국,장유근,4.21,"이설구,박재훈,송보은,박태산,조운",2017,249,5
209,360,케이지드,"스릴러,드라마,공포(호러),범죄",미국,아론 피옐맨,8.5,"에디 가테지,멜로라 하든",2021,103,3
210,361,"러브 어페어: 우리가 말하는 것, 우리가 하는 것","드라마,멜로/로맨스",프랑스,엠마누엘 무레,7.8,"니엘스 슈나이더,카멜리아 조다나,빈센트 맥케인,에밀리 드켄,멜리사 홀트,귀욤 고익스",2020,170,4
211,362,더 프레지던트,드라마,"미국,호주,홍콩,스위스,중국",올리버 스톤,7.63,"조슈 브롤린,세이드 바드레야,엘리자베스 뱅크스,데이빗 본,데니스 부치카리스,엘렌 버스틴,리차드 드레이퓨즈,스콧 글렌",2008,220,1
212,369,아담스 패밀리 2,"애니메이션,코미디,가족",미국,"그렉 티어넌,콘래드 베논",6.87,"오스카 아이삭,샤를리즈 테론,클로이 모레츠,닉 크롤,스눕 독,빌 헤이더,제이본 워너 월튼",2021,94,5
213,370,귀멸의 칼날: 남매의 연,애니메이션,일본,소토자키 하루오,6.81,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",2020,123,1
214,373,호빗: 스마우그의 폐허,"어드벤처,드라마,판타지","미국,뉴질랜드",피터 잭슨,8.49,"휴고 위빙,마틴 프리먼,루크 에반스,베네딕트 컴버배치,이안 맥켈런,리처드 아미티지,케이트 블란쳇,올랜도 블룸,앤디 서키스,크리스토퍼 리,에반젤린 릴리",2013,32,2
215,374,수필러브,기타,한국,홍두표,7.78,"김희철,이봄",2020,209,5
216,375,호빗: 다섯 군대 전투,"어드벤처,판타지","미국,뉴질랜드",피터 잭슨,8.5,"마틴 프리먼,이안 맥켈런,리처드 아미티지",2014,34,5
217,376,호빗: 뜻밖의 여정,"어드벤처,판타지","미국,뉴질랜드",피터 잭슨,8.42,"마틴 프리먼,이안 맥켈런,리처드 아미티지",2012,79,1
218,377,아네트,"드라마,뮤지컬,멜로/로맨스",프랑스,레오스 카락스,7.25,"아담 드라이버,마리옹 꼬띠아르",2021,388,5
219,378,당신얼굴 앞에서,드라마,한국,홍상수,7.66,"이혜영,조윤희,권해효",2020,161,5
220,379,피어썸,"공포(호러),미스터리",한국,이상헌,5.36,"조동혁,차선우",2021,115,1
221,383,바람아 안개를 걷어가다오,드라마,한국,신동민,7.75,"신정웅,노윤정,김혜정",2020,164,2
222,384,퍼스트 카우,"드라마,서부극(웨스턴)",미국,켈리 레인하르트,8.32,"존 마가로,오리온 리",2019,247,1
223,385,크림,"멜로/로맨스,드라마,코미디",헝가리,노라 라코스,6.58,"비카 케레케스,미클로스 바냐이,페렝크 엘렉,라즐로 마트라이",2021,81,3
224,386,시그널 X: 영혼의 구역,"미스터리,SF",미국,닐 블롬캠프,5.5,"칼리 포프,테리 첸,나탈리 볼트",2021,174,5
225,388,이터널스,"액션,어드벤처,드라마",미국,클로이 자오,5.42,"안젤리나 졸리,마동석,리차드 매든,쿠마일 난지아니,셀마 헤이엑,젬마 찬,로런 리들로프,브라이언 타이리 헨리,배리 케오간,리아 맥휴",2021,98,2
226,393,부킹쏘나타,코미디,한국,김봉은,1.0,"이성건,엄춘배,이영아,윤혜진",2001,51,5
227,394,최선의 삶,드라마,한국,이우정,8.13,"방민아,한성민,심달기",2021,59,2
228,417,담쟁이,"가족,드라마",한국,한제이,8.02,"이연,우미화,김보민",2020,8,1
229,418,박강아름 결혼하다,다큐멘터리,한국,박강아름,9.42,"박강아름,정성만",2019,56,2
230,426,고장난 론,애니메이션,미국,"사라 스미스,장 필립 바인,옥타비오 E. 로드리게즈",8.98,"자흐 갈리피아나키스,잭 딜런 그레이저,올리비아 콜맨,에드 헬름스,저스티스 스미스,롭 딜레이니",2021,98,4
231,428,버팔로 `66,"코미디,드라마",미국,빈센트 갈로,8.69,"빈센트 갈로,크리스티나 리치,벤 가자라,미키 루크",1998,209,4
232,429,정말 먼 곳,드라마,한국,박근영,8.01,"강길우,홍경,이상희,기주봉,기도영,최금순,김시하",2020,279,3
233,430,타다: 대한민국 스타트업의 초상,다큐멘터리,한국,권명국,8.02,박재욱,2021,328,4
234,436,할로윈 킬즈,공포(호러),미국,데이빗 고든 그린,4.73,"제이미 리 커티스,주디 그리어,앤디 마티첵",2020,45,4
235,441,싱크홀,코미디,한국,김지훈,6.36,"차승원,김성균,이광수,김혜준,권소현",2021,291,2
236,442,창극 패왕별희,공연,한국,우싱궈,7.75,"김준수,정보권",2019,208,3
237,447,피치 오브 타임 극장판,"멜로/로맨스,드라마",한국,장의순,7.0,"지미 칸 크리사나판,최재현,토미 싯티촉 푸에크풀폴,정애연,안다비,김혜나",2021,156,2
238,449,슈퍼문,"애니메이션,어드벤처,코미디",한국,홍대영,7.41,"송유미,김정훈,이승준,정영수",2021,227,5
239,450,좋은 사람,미스터리,한국,정욱,8.35,"김태훈,이효제,김현정,김종구,박채은",2020,252,5
240,451,수색자,스릴러,한국,김민섭,6.87,"송창의,송영규,이현균,장해송,도은비,김철윤,김지웅,김영재",2021,242,5
241,452,블랙머니,"범죄,드라마",한국,정지영,8.41,"조진웅,이하늬",2019,373,4
242,453,공작조: 현애지상,"액션,스릴러",중국,장예모,6.32,"장역,위허웨이,진해로,주아문,장한위,여애뢰",2021,212,4
243,455,자토이치,액션,일본,기타노 다케시,7.98,기타노 다케시,2003,9,1
244,456,영웅: 천하의 시작,"액션,드라마,전쟁",중국,장예모,8.39,"이연걸,양조위,장만옥",2002,9,4
245,457,슈퍼펫,애니메이션,영국,벤 스미스,6.88,"루크 에반스,닉 프로스트,젬마 아터튼,빌 나이",2019,305,3
246,458,체크 히어로,"애니메이션,액션,어드벤처",덴마크,"앤더스 마테센,토르비욘 크리스토퍼센",7.15,"이다은,남도형",2018,320,3
247,459,마법안개의 비밀: 황금 보물선을 찾아라,애니메이션,"에스토니아,아일랜드,영국,벨기에",카스파 앤시스,6.33,이다은,2018,311,5
248,460,스트레스 제로,애니메이션,한국,이대희,8.5,"임채헌,유동균,김승태,김사라,김영진,전숙경,임주현",2020,333,1
249,461,킬러의 보디가드 2,"액션,코미디,범죄",미국,패트릭 휴즈,7.09,"라이언 레이놀즈,사무엘 L. 잭슨,셀마 헤이엑",2021,210,5
250,462,트리플 스렛,"액션,스릴러","태국,중국,미국",제시 V. 존슨,6.93,"토니 자,이코 우웨이스,타이거 첸,스콧 앳킨스,마이클 제이 화이트,마이클 비스핑,지자 야닌,셀리나 제이드",2019,383,4
251,463,엽문4: 더 파이널,"액션,드라마",홍콩,엽위신,7.34,"견자단,스콧 앳킨스,진국곤",2019,380,4
252,464,스페셜포스: 블러드마운틴,"드라마,전쟁",터키,알페르 카글라,7.87,"오잔 아가츠,베디 아킨",2016,231,5
253,465,라이더스 오브 저스티스,"액션,코미디,드라마",기타,앤더스 토머스 옌센,7.46,"매즈 미켈슨,니콜라이 리 코스,라르스 브리그만",2020,275,5
254,466,퍼스트 러브,"범죄,멜로/로맨스,액션",일본,미이케 다카시,7.18,"쿠보타 마사타카,오모리 나오,소메타니 쇼타",2019,359,2
255,467,건즈 아킴보,액션,영국,제이슨 레이 하우덴,6.48,"다니엘 래드클리프,사마라 위빙,네드 데네히,나타샤 류 보르디초",2020,149,3
256,468,검객,액션,한국,최재훈,7.91,"장혁,김현수,조 타슬림,정만식,이나경,이민혁",2020,189,1
257,469,추룡 2 : 패왕,"액션,범죄,스릴러",중국,왕정,7.89,"양가휘,고천락,임가동,임달화",2019,278,2
258,470,인질,"액션,스릴러",한국,필감성,6.53,"황정민,김재범,이유미,류경수,정재원,이규원,이호정",2021,268,1
259,471,미스터 보스,"드라마,액션",한국,김형기,5.64,"공찬,이승현,최동구,홍은기,양정두,안종욱,오민준",2020,349,5
260,472,용루각2: 신들의 밤,"액션,미스터리,스릴러",한국,최상훈,3.76,"지일주,정화,장의수,정의욱,서지후,이필모",2021,261,3
261,474,무사,"드라마,액션",한국,김성수,8.84,"안성기,정우성,주진모,장쯔이,우영광",2001,133,5
262,475,첫눈이 사라졌다,판타지,폴란드,"마우고시카 슈모프스카,마셀 엔그레르트",6.79,"알렉 엇가프,마야 오스타쉐브스카,아가타 쿠레샤",2020,316,4
263,476,라스트 듀얼: 최후의 결투,"액션,스릴러",미국,리들리 스콧,8.89,"아담 드라이버,조디 코머,맷 데이먼,벤 애플렉",2021,125,1
264,479,디바,"스릴러,미스터리",한국,조슬예,6.08,"신민아,이유영",2020,209,5
265,481,언더그라운드,다큐멘터리,한국,김정근,7.63,.,2019,256,1
266,482,아버지의 길,드라마,기타,스르단 고루보비치,8.72,고란 보그단,2020,131,5
267,483,베놈 2: 렛 데어 비 카니지,"액션,SF,스릴러",미국,앤디 서키스,6.07,"톰 하디,미셸 윌리엄스",2021,324,5
268,484,푸른 호수,드라마,미국,저스틴 전,9.34,"저스틴 전,알리시아 비칸데르,시드니 코왈스키,마크 오브라이언",2021,360,5
269,489,UFO 스케치,다큐멘터리,한국,김진욱,9.2,"맹성렬,임병선,장호동,지영해,서종한,김선규,허준,배일환",2020,351,4
270,490,보이스,"범죄,액션",한국,"김선,김곡",8.44,"변요한,김무열,김희원,박명훈",2021,82,2
271,497,체르노빌 1986,"액션,스릴러",러시아,다닐라 코즈로브스키,7.9,"다닐라 코즐로브스키,오크사나 아킨쉬나,필리프 아브데예프,니콜라이 코작",2021,91,1
272,498,태양을 덮다,드라마,일본,사토 후토시,8.47,키타무라 유키야,2016,329,1
273,499,쇼미더고스트,"코미디,공포(호러)",한국,김은경,6.62,"한승연,김현목,홍승범",2021,119,3
274,500,졸트,액션,미국,타니아 웩슬러,5.74,"케이트 베킨세일,제이 코트니,스탠리 투치,바비 카나베일",2021,120,1
275,501,실: 인연의 시작,"드라마,멜로/로맨스",일본,제제 다카히사,8.08,"스다 마사키,고마츠 나나",2020,99,3
276,502,스페이스 독 3: 트로피컬 어드벤처,"애니메이션,어드벤처",러시아,이나 예블라니코바,6.14,.,2020,394,4
277,505,100일 동안 100가지로 100퍼센트 행복찾기,코미디,독일,플로리안 데이비드 핏츠,8.9,"플로리안 데이비드 핏츠,마치아스 슈와바이어퍼",2018,131,2
278,506,토토리! 우리 둘만의 여름,어드벤처,노르웨이,"실리에 살로몬센,아릴드 오스틴 아문센",8.59,"베가 오스틴,빌리 오스틴",2020,315,4
279,507,원더,드라마,미국,스티븐 크보스키,9.53,"제이콥 트렘블레이,줄리아 로버츠,오웬 윌슨,이자벨라 비도빅",2017,142,2
280,508,꿈꾸는 고양이,다큐멘터리,한국,"지원,강민현",9.86,남기형,2020,146,2
281,510,서양 골동 양과자점 앤티크,드라마,한국,민규동,8.21,"주지훈,김재욱,유아인,최지호,앤디 질렛",2008,365,2
282,511,내 생애 가장 아름다운 일주일,멜로/로맨스,한국,민규동,8.67,"주현,오미희,천호진,진태현,엄정화,황정민,김수로,전혜진,임창정,서영희,윤진서,정경호,이병준,김유정",2005,111,5
283,512,월성,다큐멘터리,한국,"남태제,김성환",6.25,.,2019,42,4
284,514,죄 많은 소녀,"드라마,미스터리",한국,김의석,7.87,"전여빈,서영화,고원희,이태경,이봄,전소니",2017,129,2
285,515,연애소설,드라마,한국,이한,8.99,"차태현,이은주,손예진",2002,184,4
286,516,아가씨,"스릴러,드라마",한국,박찬욱,7.15,"김민희,김태리,하정우,조진웅",2016,89,5
287,518,비밀은 없다,스릴러,한국,이경미,6.77,"손예진,김주혁",2015,394,2
288,524,메이드 인 아메리카,다큐멘터리,미국,론 하워드,7.0,제이 지,2013,276,2
289,526,생각의 여름,드라마,한국,김종재,5.89,"김예은,곽민규,오규철,한해인,신기환",2020,80,5
290,527,습도 다소 높음,"코미디,드라마",한국,고봉수,7.06,"백승환,이희준,고주환,차유미,김충길",2020,84,3
291,528,아-하: 테이크 온 미,"다큐멘터리,뮤지컬",기타,"토마스 롭삼,아슬레우 홀름",8.73,"모튼 하켓,마그네 푸루홀멘,폴 왁타",2021,188,1
292,529,마이 미씽 발렌타인,"멜로/로맨스,코미디",기타,진옥훈,7.86,"유관정,이패유",2020,244,3
293,530,그대 너머에,멜로/로맨스,한국,박홍민,7.96,"김권후,윤혜리,오민애",2020,55,4
294,531,컴백트레일,"코미디,범죄",미국,조지 갈로,7.82,"로버트 드 니로,토미 리 존스,모건 프리먼,잭 브라프,에밀 허쉬,에디 그리핀",2020,70,2
295,532,마를린,액션,기타,스테판 뮐러,5.75,어거스트 슈몰저,2020,251,4
296,533,디스 아메리카노,드라마,한국,권유주,8.71,"변세희,한재하 ",2021,18,5
297,534,어서오시게스트하우스,"드라마,코미디",한국,심요한,8.28,"이학주,박선영,신민재,신재훈",2019,128,2
298,535,영화의 거리,"멜로/로맨스,코미디",한국,김민근,8.24,"한선화,이완",2021,79,3
299,536,제불찰씨 이야기,"애니메이션,드라마,스릴러,미스터리",한국,"류지나,이혜영,김일현,곽인근,이은미",7.13,"엄상현,조현정,정재헌,이장원",2008,102,4
300,537,천년여우,"스릴러,애니메이션",일본,곤 사토시,8.31,"오리카사 후미코,코야마 마미,쇼지 미요코",2001,90,1
301,538,아브릴과 조작된 세계,"애니메이션,어드벤처,코미디","프랑스,벨기에,캐나다","크리스티앙 데마르,프랑크 에킨시",7.86,"마리옹 꼬띠아르,필리프 카터린느,장 로슈포르,올리비에 구르메,마크 앙드레 그롱당,보리 라네스,안 코에상,마차 그레논,브누아 브리에르",2015,347,1
302,540,극장판 프리! - 테이크 유어 마크 -,애니메이션,일본,카와나미 에이사쿠,9.02,"시마자키 노부나가,스즈키 타츠히사,미야노 마모루",2017,132,3
303,541,케이온,애니메이션,일본,야마다 나오코,8.42,"토요사키 아키,히카사 요코,사토 사토미,코토부키 미나코,타케타츠 아야나",2011,12,1
304,542,극장판 바이올렛 에버가든,"애니메이션,드라마,판타지",일본,이시다테 타이치,9.51,"이시카와 유이,나미카와 다이스케",2020,380,5
305,543,목소리의 형태,"애니메이션,멜로/로맨스",일본,야마다 나오코,8.48,"이리노 미유,하야미 사오리",2016,291,2
306,544,리즈와 파랑새,애니메이션,일본,야마다 나오코,8.78,"타네자키 아츠미,토우야마 나오",2018,59,5
307,545,은실이,애니메이션,한국,"김선아,박세희",8.21,"한효정,황은진,상현주",2011,285,2
308,546,집,"판타지,애니메이션",한국,"반주영,이현진,이재호,박미선",6.44,"지진희,양익준,이문식",2010,254,2
309,547,로망은 없다,"애니메이션,드라마,가족",한국,"박재옥,수경,홍은지",7.69,"박지윤,전진아,정형준,임옥균,차연경,정윤지,김준영",2009,310,2
